D:\Cambridge\Election2007\School\Wednesday\School Ballot Allocation Report


000101-00-0003: Fantini, Alfred B.
001001-00-0550: Schuster, Luc
001001-00-0552: McGovern, Marc C.
001001-00-0554: Fantini, Alfred B.
001001-00-0556: Nolan, Patricia M.
001001-00-0558: Schuster, Luc
001001-00-0560: Schuster, Luc
001001-00-0562: Nolan, Patricia M.
001001-00-0565: EXHAUSTED PILE
001001-00-0566: Nolan, Patricia M.
001001-00-0569: Tauber, Nancy
001001-00-0570: Tauber, Nancy
001001-00-0574: Schuster, Luc
001001-00-0575: EXHAUSTED PILE
001001-00-0577: McGovern, Marc C.
001001-00-0578: Fantini, Alfred B.
001001-00-0580: Tauber, Nancy
001001-00-0582: Grassi, Joseph G.
001001-00-0585: Grassi, Joseph G.
001001-00-0586: Fantini, Alfred B.
001001-00-0589: EXHAUSTED PILE
001001-00-0591: Fantini, Alfred B.
001001-00-0592: Fantini, Alfred B.
001001-00-0594: Nolan, Patricia M.
001001-00-0597: Nolan, Patricia M.
001001-00-0598: Fantini, Alfred B.
001001-00-0600: Tauber, Nancy
001001-00-0603: INVALID
001001-00-0604: Nolan, Patricia M.
001001-00-0606: Fantini, Alfred B.
001001-00-0608: Schuster, Luc
001001-00-0611: Fantini, Alfred B.
001001-00-0613: Schuster, Luc
001001-00-0614: Fantini, Alfred B.
001001-00-0616: Tauber, Nancy
001001-00-0619: INVALID
001001-00-0621: Nolan, Patricia M.
001001-00-0623: Schuster, Luc
001001-00-0625: Grassi, Joseph G.
001001-00-0627: McGovern, Marc C.
001001-00-0628: McGovern, Marc C.
001001-00-0630: Nolan, Patricia M.
001001-00-0633: Schuster, Luc
001001-00-0634: EXHAUSTED PILE
001001-00-0637: Schuster, Luc
001001-00-0638: EXHAUSTED PILE
001001-00-0640: Nolan, Patricia M.
001001-00-0641: Tauber, Nancy
001001-00-0645: EXHAUSTED PILE
001001-00-0646: INVALID
001001-00-0648: Schuster, Luc
001001-00-0650: Fantini, Alfred B.
001001-00-0653: Schuster, Luc
001001-00-0655: Tauber, Nancy
001001-00-0656: McGovern, Marc C.
001001-00-0658: McGovern, Marc C.
001001-00-0660: Nolan, Patricia M.
001001-00-0663: Nolan, Patricia M.
001001-00-0664: Schuster, Luc
001001-00-0666: Schuster, Luc
001001-00-0669: McGovern, Marc C.
001001-00-0671: McGovern, Marc C.
001001-00-0672: Fantini, Alfred B.
001001-00-0675: Fantini, Alfred B.
001001-00-0676: Fantini, Alfred B.
001001-00-0678: Schuster, Luc
001001-00-0681: Schuster, Luc
001001-00-0683: Fantini, Alfred B.
001001-00-0685: Schuster, Luc
001001-00-0686: Grassi, Joseph G.
001001-00-0689: Grassi, Joseph G.
001001-00-0691: Grassi, Joseph G.
001001-00-0693: Fantini, Alfred B.
001001-00-0694: Schuster, Luc
001001-00-0697: Fantini, Alfred B.
001001-00-0698: EXHAUSTED PILE
001001-00-0701: Schuster, Luc
001001-00-0703: McGovern, Marc C.
001001-00-0704: Schuster, Luc
001001-00-0706: McGovern, Marc C.
001001-00-0709: EXHAUSTED PILE
001001-00-0711: McGovern, Marc C.
001001-00-0713: Schuster, Luc
001001-00-0715: Schuster, Luc
001001-00-0717: Schuster, Luc
001001-00-0719: INVALID
001001-00-0721: Schuster, Luc
001001-00-0722: Tauber, Nancy
001001-00-0725: Grassi, Joseph G.
001001-00-0728: Tauber, Nancy
001001-00-0730: Schuster, Luc
001001-00-0732: INVALID
001001-00-0734: Schuster, Luc
001001-00-0735: Grassi, Joseph G.
001001-00-0738: Schuster, Luc
001001-00-0740: EXHAUSTED PILE
001001-00-0741: EXHAUSTED PILE
001001-00-0744: Fantini, Alfred B.
001001-00-0745: Schuster, Luc
001001-00-0748: Schuster, Luc
001001-00-0749: Fantini, Alfred B.
001001-00-0752: McGovern, Marc C.
001001-00-0754: Fantini, Alfred B.
001001-00-0755: Nolan, Patricia M.
001001-00-0758: EXHAUSTED PILE
001001-00-0759: Schuster, Luc
001001-00-0761: Grassi, Joseph G.
001001-00-0763: Tauber, Nancy
001001-00-0765: Schuster, Luc
001001-00-0769: Schuster, Luc
001001-00-0770: Fantini, Alfred B.
001001-00-0772: Schuster, Luc
001001-00-0774: Tauber, Nancy
001001-00-0775: Nolan, Patricia M.
001001-00-0777: Schuster, Luc
001001-00-0780: INVALID
001001-00-0782: Schuster, Luc
001001-00-0783: McGovern, Marc C.
001001-00-0785: Schuster, Luc
001001-00-0788: Nolan, Patricia M.
001001-00-0790: EXHAUSTED PILE
001001-00-0792: Schuster, Luc
001001-00-0794: Nolan, Patricia M.
001001-00-0795: Grassi, Joseph G.
001001-00-0798: Grassi, Joseph G.
001001-00-0799: Schuster, Luc
001001-00-0802: Schuster, Luc
001001-00-0803: Schuster, Luc
001001-00-0805: McGovern, Marc C.
001001-00-0807: Schuster, Luc
001001-00-0809: EXHAUSTED PILE
001001-00-0812: Schuster, Luc
001001-00-0813: Nolan, Patricia M.
001001-00-0815: McGovern, Marc C.
001001-00-0817: EXHAUSTED PILE
001001-00-0819: Grassi, Joseph G.
001001-00-0821: Grassi, Joseph G.
001001-00-0823: McGovern, Marc C.
001001-00-0825: Schuster, Luc
001001-00-0827: Nolan, Patricia M.
001001-00-0830: EXHAUSTED PILE
001001-00-0831: Fantini, Alfred B.
001001-00-0834: INVALID
001001-00-0836: Tauber, Nancy
001001-00-0838: Nolan, Patricia M.
001001-00-0840: Nolan, Patricia M.
001001-00-0841: Schuster, Luc
001001-00-0843: Nolan, Patricia M.
001001-00-0845: Nolan, Patricia M.
001001-00-0847: Nolan, Patricia M.
001001-00-0848: Nolan, Patricia M.
001001-00-0850: EXHAUSTED PILE
001001-00-0852: Schuster, Luc
001001-00-0855: Nolan, Patricia M.
001001-00-0858: EXHAUSTED PILE
001001-00-0860: McGovern, Marc C.
001001-00-0862: INVALID
001001-00-0864: Schuster, Luc
001001-00-0865: Tauber, Nancy
001001-00-0868: Nolan, Patricia M.
001001-00-0870: Schuster, Luc
001001-00-0871: EXHAUSTED PILE
001001-00-0874: Schuster, Luc
001001-00-0875: Tauber, Nancy
001001-00-0878: Fantini, Alfred B.
001001-00-0880: Schuster, Luc
001001-00-0882: Schuster, Luc
001001-00-0883: Schuster, Luc
001001-00-0885: McGovern, Marc C.
001001-00-0887: Schuster, Luc
001001-00-0889: Grassi, Joseph G.
001001-00-0890: Tauber, Nancy
001001-00-0893: Fantini, Alfred B.
001001-00-0895: Tauber, Nancy
001001-00-0898: EXHAUSTED PILE
001001-00-0900: Schuster, Luc
001001-00-0902: Schuster, Luc
001001-00-0903: EXHAUSTED PILE
001001-00-0905: Schuster, Luc
001001-00-0907: Grassi, Joseph G.
001001-00-0909: Fantini, Alfred B.
001001-00-0912: McGovern, Marc C.
001001-00-0913: McGovern, Marc C.
001001-00-0916: Schuster, Luc
001001-00-0917: Tauber, Nancy
001001-00-0919: Schuster, Luc
001001-00-0921: Nolan, Patricia M.
001001-00-0923: Schuster, Luc
001001-00-0925: Fantini, Alfred B.
001001-00-0928: Schuster, Luc
001001-00-0930: McGovern, Marc C.
001001-00-0931: Schuster, Luc
001001-00-0934: Schuster, Luc
001001-00-0936: Schuster, Luc
001001-00-0937: Nolan, Patricia M.
001001-00-0940: Nolan, Patricia M.
001001-00-0942: Grassi, Joseph G.
001001-00-0944: Schuster, Luc
001001-00-0946: INVALID
001001-00-0948: Tauber, Nancy
001001-00-0949: Nolan, Patricia M.
001001-00-0951: Nolan, Patricia M.
001001-00-0954: Nolan, Patricia M.
001001-00-0956: Schuster, Luc
001001-00-0958: Fantini, Alfred B.
001001-00-0960: EXHAUSTED PILE
001001-00-0962: Fantini, Alfred B.
001001-00-0963: Schuster, Luc
001001-00-0966: EXHAUSTED PILE
001001-00-0968: Nolan, Patricia M.
001001-00-0970: Nolan, Patricia M.
001001-00-0972: Schuster, Luc
001001-00-0974: Tauber, Nancy
001001-00-0975: Schuster, Luc
001001-00-0977: McGovern, Marc C.
001001-00-0979: Tauber, Nancy
001001-00-0981: Schuster, Luc
001001-00-0983: EXHAUSTED PILE
001001-00-0986: Schuster, Luc
001001-00-0988: Tauber, Nancy
001001-00-0989: Fantini, Alfred B.
001001-00-0992: Nolan, Patricia M.
001001-00-0994: Schuster, Luc
001001-00-0996: Schuster, Luc
001001-00-0998: Schuster, Luc
001001-00-1000: Nolan, Patricia M.
001001-00-1001: Fantini, Alfred B.
001001-00-1003: Nolan, Patricia M.
001001-00-1006: EXHAUSTED PILE
001001-00-1007: EXHAUSTED PILE
001001-00-1010: Tauber, Nancy
001001-00-1012: Schuster, Luc
001001-00-1014: EXHAUSTED PILE
001001-00-1016: McGovern, Marc C.
001001-00-1017: Schuster, Luc
001001-00-1019: Schuster, Luc
001001-00-1021: McGovern, Marc C.
001001-00-1023: Tauber, Nancy
001001-00-1025: Nolan, Patricia M.
001001-00-1027: McGovern, Marc C.
001001-00-1030: McGovern, Marc C.
001001-00-1031: Fantini, Alfred B.
001001-00-1034: Schuster, Luc
001001-00-1036: Grassi, Joseph G.
001001-00-1038: EXHAUSTED PILE
001001-00-1039: Tauber, Nancy
001001-00-1042: Schuster, Luc
001001-00-1045: Schuster, Luc
001001-00-1047: Nolan, Patricia M.
001001-00-1048: Nolan, Patricia M.
001001-00-1049: Grassi, Joseph G.
001001-00-1051: EXHAUSTED PILE
001001-00-1053: Schuster, Luc
001001-00-1055: Grassi, Joseph G.
001001-00-1056: Schuster, Luc
001001-00-1057: Tauber, Nancy
001001-00-1059: Grassi, Joseph G.
001001-00-1061: Tauber, Nancy
001001-00-1064: Tauber, Nancy
001001-00-1066: EXHAUSTED PILE
001001-00-1068: Tauber, Nancy
001001-00-1069: Tauber, Nancy
001001-00-1071: Nolan, Patricia M.
001001-00-1074: Tauber, Nancy
001001-00-1077: Fantini, Alfred B.
001001-00-1079: Nolan, Patricia M.
001001-00-1081: Nolan, Patricia M.
001001-00-1083: Nolan, Patricia M.
001001-00-1085: Tauber, Nancy
001001-00-1086: INVALID
001001-00-1088: Schuster, Luc
001001-00-1090: Schuster, Luc
001001-00-1092: Schuster, Luc
001001-00-1094: Nolan, Patricia M.
001001-00-1097: Nolan, Patricia M.
001001-00-1098: EXHAUSTED PILE
001001-00-1101: Nolan, Patricia M.
001001-00-1103: Tauber, Nancy
001001-00-1105: Schuster, Luc
001001-00-1107: McGovern, Marc C.
001001-00-1109: INVALID
001001-00-1111: Schuster, Luc
001001-00-1112: Grassi, Joseph G.
001001-00-1115: McGovern, Marc C.
001001-00-1117: Schuster, Luc
001001-00-1118: McGovern, Marc C.
001001-00-1120: Grassi, Joseph G.
001001-00-1123: Fantini, Alfred B.
001001-00-1124: Nolan, Patricia M.
001001-00-1127: Fantini, Alfred B.
001001-00-1129: Nolan, Patricia M.
001001-00-1130: Tauber, Nancy
001001-00-1133: McGovern, Marc C.
001001-00-1134: Schuster, Luc
001001-00-1135: Tauber, Nancy
001001-00-1138: Grassi, Joseph G.
001001-00-1140: Nolan, Patricia M.
001001-00-1142: Nolan, Patricia M.
001001-00-1144: McGovern, Marc C.
001001-00-1146: Nolan, Patricia M.
001001-00-1149: Schuster, Luc
001001-00-1152: Schuster, Luc
001001-00-1154: EXHAUSTED PILE
001001-00-1156: EXHAUSTED PILE
001001-00-1157: Grassi, Joseph G.
001001-00-1160: Tauber, Nancy
001001-00-1161: Tauber, Nancy
001001-00-1163: Schuster, Luc
001001-00-1165: Schuster, Luc
001001-00-1167: Fantini, Alfred B.
001001-00-1168: McGovern, Marc C.
001001-00-1171: EXHAUSTED PILE
001001-00-1172: Schuster, Luc
001001-00-1174: Schuster, Luc
001001-00-1177: Schuster, Luc
001001-00-1178: EXHAUSTED PILE
001001-00-1180: McGovern, Marc C.
001001-00-1182: EXHAUSTED PILE
001001-00-1184: INVALID
001001-00-1185: Fantini, Alfred B.
001001-00-1188: Tauber, Nancy
001001-00-1190: Tauber, Nancy
001001-00-1192: Schuster, Luc
001001-00-1194: EXHAUSTED PILE
001001-00-1195: EXHAUSTED PILE
001001-00-1197: Schuster, Luc
001001-00-1200: EXHAUSTED PILE
001001-00-1203: Nolan, Patricia M.
001001-00-1205: McGovern, Marc C.
001001-00-1207: Schuster, Luc
001001-00-1209: McGovern, Marc C.
001001-00-1210: Tauber, Nancy
001001-00-1213: Tauber, Nancy
001001-00-1214: Nolan, Patricia M.
001001-00-1216: Schuster, Luc
001001-00-1218: Schuster, Luc
001001-00-1220: Grassi, Joseph G.
001001-00-1223: EXHAUSTED PILE
001001-00-1225: Schuster, Luc
001001-00-1226: Nolan, Patricia M.
001001-00-1229: Nolan, Patricia M.
001001-00-1231: EXHAUSTED PILE
001001-00-1232: Grassi, Joseph G.
001002-00-0002: EXHAUSTED PILE
001002-00-0005: McGovern, Marc C.
001002-00-0007: Fantini, Alfred B.
001002-00-0008: Tauber, Nancy
001002-00-0009: Tauber, Nancy
001002-00-0011: Nolan, Patricia M.
001002-00-0012: EXHAUSTED PILE
001002-00-0013: Nolan, Patricia M.
001002-00-0013: Tauber, Nancy
001002-00-0014: Schuster, Luc
001002-00-0015: McGovern, Marc C.
001002-00-0015: EXHAUSTED PILE
001002-00-0016: Schuster, Luc
001002-00-0016: Nolan, Patricia M.
001002-00-0017: Schuster, Luc
001002-00-0020: Schuster, Luc
001002-00-0021: McGovern, Marc C.
001002-00-0023: Tauber, Nancy
001002-00-0024: McGovern, Marc C.
001002-00-0026: Nolan, Patricia M.
001002-00-0029: McGovern, Marc C.
001002-00-0031: Nolan, Patricia M.
001002-00-0032: McGovern, Marc C.
001002-00-0034: Tauber, Nancy
001002-00-0036: Nolan, Patricia M.
001002-00-0039: Tauber, Nancy
001002-00-0040: Nolan, Patricia M.
001002-00-0042: McGovern, Marc C.
001002-00-0045: INVALID
001002-00-0047: EXHAUSTED PILE
001002-00-0049: Tauber, Nancy
001002-00-0050: Schuster, Luc
001002-00-0052: Tauber, Nancy
001002-00-0054: Nolan, Patricia M.
001002-00-0056: Nolan, Patricia M.
001002-00-0058: Tauber, Nancy
001002-00-0061: Tauber, Nancy
001002-00-0063: McGovern, Marc C.
001002-00-0065: Schuster, Luc
001002-00-0067: McGovern, Marc C.
001002-00-0069: Nolan, Patricia M.
001002-00-0070: Nolan, Patricia M.
001002-00-0072: McGovern, Marc C.
001002-00-0073: Nolan, Patricia M.
001002-00-0076: Grassi, Joseph G.
001002-00-0078: McGovern, Marc C.
001002-00-0081: EXHAUSTED PILE
001002-00-0083: EXHAUSTED PILE
001002-00-0084: Tauber, Nancy
001002-00-0086: Nolan, Patricia M.
001002-00-0088: Schuster, Luc
001002-00-0090: Tauber, Nancy
001002-00-0092: INVALID
001002-00-0094: McGovern, Marc C.
001002-00-0096: Grassi, Joseph G.
001002-00-0098: Nolan, Patricia M.
001002-00-0099: Grassi, Joseph G.
001002-00-0101: Tauber, Nancy
001002-00-0104: Tauber, Nancy
001002-00-0106: Nolan, Patricia M.
001002-00-0107: Schuster, Luc
001002-00-0110: Tauber, Nancy
001002-00-0112: Tauber, Nancy
001002-00-0113: Fantini, Alfred B.
001002-00-0116: Grassi, Joseph G.
001002-00-0118: McGovern, Marc C.
001002-00-0120: McGovern, Marc C.
001002-00-0121: EXHAUSTED PILE
001002-00-0124: Tauber, Nancy
001002-00-0125: Fantini, Alfred B.
001002-00-0128: EXHAUSTED PILE
001002-00-0130: Tauber, Nancy
001002-00-0131: Nolan, Patricia M.
001002-00-0134: Nolan, Patricia M.
001002-00-0135: Tauber, Nancy
001002-00-0138: EXHAUSTED PILE
001002-00-0140: Tauber, Nancy
001002-00-0142: Tauber, Nancy
001002-00-0144: Nolan, Patricia M.
001002-00-0146: Fantini, Alfred B.
001002-00-0148: Tauber, Nancy
001002-00-0150: Nolan, Patricia M.
001002-00-0152: Tauber, Nancy
001002-00-0154: Schuster, Luc
001002-00-0156: McGovern, Marc C.
001002-00-0158: Tauber, Nancy
001002-00-0159: EXHAUSTED PILE
001002-00-0161: Nolan, Patricia M.
001002-00-0164: Schuster, Luc
001002-00-0166: INVALID
001002-00-0168: Schuster, Luc
001002-00-0169: Nolan, Patricia M.
001002-00-0171: EXHAUSTED PILE
001002-00-0174: EXHAUSTED PILE
001002-00-0175: McGovern, Marc C.
001002-00-0177: McGovern, Marc C.
001002-00-0179: Fantini, Alfred B.
001002-00-0181: EXHAUSTED PILE
001002-00-0184: Schuster, Luc
001002-00-0186: Grassi, Joseph G.
001002-00-0187: INVALID
001002-00-0190: Tauber, Nancy
001002-00-0192: EXHAUSTED PILE
001002-00-0195: EXHAUSTED PILE
001002-00-0196: Tauber, Nancy
001002-00-0198: McGovern, Marc C.
001002-00-0199: McGovern, Marc C.
001002-00-0202: Grassi, Joseph G.
001002-00-0203: Fantini, Alfred B.
001002-00-0205: Schuster, Luc
001002-00-0207: EXHAUSTED PILE
001002-00-0210: Tauber, Nancy
001002-00-0212: McGovern, Marc C.
001002-00-0214: Nolan, Patricia M.
001002-00-0216: McGovern, Marc C.
001002-00-0218: McGovern, Marc C.
001002-00-0220: Schuster, Luc
001002-00-0222: Schuster, Luc
001002-00-0223: EXHAUSTED PILE
001002-00-0226: Tauber, Nancy
001002-00-0228: Nolan, Patricia M.
001002-00-0230: McGovern, Marc C.
001002-00-0231: McGovern, Marc C.
001002-00-0233: Tauber, Nancy
001002-00-0236: McGovern, Marc C.
001002-00-0237: Schuster, Luc
001002-00-0239: Nolan, Patricia M.
001002-00-0242: Schuster, Luc
001002-00-0244: Tauber, Nancy
001002-00-0246: Tauber, Nancy
001002-00-0247: Schuster, Luc
001002-00-0250: McGovern, Marc C.
001002-00-0252: Schuster, Luc
001002-00-0253: Tauber, Nancy
001002-00-0256: Fantini, Alfred B.
001002-00-0258: Tauber, Nancy
001002-00-0259: Schuster, Luc
001002-00-0262: Tauber, Nancy
001002-00-0263: Schuster, Luc
001002-00-0265: EXHAUSTED PILE
001002-00-0267: McGovern, Marc C.
001002-00-0270: McGovern, Marc C.
001002-00-0271: McGovern, Marc C.
001002-00-0274: Schuster, Luc
001002-00-0276: Grassi, Joseph G.
001002-00-0277: McGovern, Marc C.
001002-00-0279: Fantini, Alfred B.
001002-00-0281: EXHAUSTED PILE
001002-00-0284: Schuster, Luc
001002-00-0286: INVALID
001002-00-0287: Schuster, Luc
001002-00-0290: EXHAUSTED PILE
001002-00-0292: Grassi, Joseph G.
001002-00-0294: Grassi, Joseph G.
001002-00-0295: Schuster, Luc
001002-00-0297: Fantini, Alfred B.
001002-00-0299: Nolan, Patricia M.
001002-00-0301: Nolan, Patricia M.
001002-00-0304: McGovern, Marc C.
001002-00-0307: EXHAUSTED PILE
001002-00-0309: McGovern, Marc C.
001002-00-0310: Schuster, Luc
001002-00-0312: McGovern, Marc C.
001002-00-0313: Nolan, Patricia M.
001002-00-0315: Tauber, Nancy
001002-00-0317: Schuster, Luc
001002-00-0318: Fantini, Alfred B.
001002-00-0321: Fantini, Alfred B.
001002-00-0323: McGovern, Marc C.
001002-00-0326: Nolan, Patricia M.
001002-00-0328: Tauber, Nancy
001002-00-0330: Nolan, Patricia M.
001002-00-0332: Schuster, Luc
001002-00-0334: Nolan, Patricia M.
001002-00-0336: Nolan, Patricia M.
001002-00-0338: McGovern, Marc C.
001002-00-0340: Tauber, Nancy
001002-00-0341: McGovern, Marc C.
001002-00-0344: Tauber, Nancy
001002-00-0345: Fantini, Alfred B.
001002-00-0347: McGovern, Marc C.
001002-00-0350: EXHAUSTED PILE
001002-00-0351: McGovern, Marc C.
001002-00-0353: McGovern, Marc C.
001002-00-0356: Nolan, Patricia M.
001002-00-0358: Tauber, Nancy
001002-00-0360: EXHAUSTED PILE
001002-00-0362: Fantini, Alfred B.
001002-00-0364: Tauber, Nancy
001002-00-0365: Schuster, Luc
001002-00-0368: Fantini, Alfred B.
001002-00-0371: EXHAUSTED PILE
001002-00-0372: EXHAUSTED PILE
001002-00-0375: EXHAUSTED PILE
001002-00-0377: EXHAUSTED PILE
001002-00-0378: Schuster, Luc
001002-00-0381: Schuster, Luc
001002-00-0383: EXHAUSTED PILE
001002-00-0385: Schuster, Luc
001002-00-0387: Tauber, Nancy
001002-00-0389: EXHAUSTED PILE
001002-00-0390: Tauber, Nancy
001002-00-0393: Schuster, Luc
001002-00-0395: Schuster, Luc
001002-00-0397: McGovern, Marc C.
001002-00-0399: McGovern, Marc C.
001002-00-0402: McGovern, Marc C.
001002-00-0403: Tauber, Nancy
001002-00-0405: Nolan, Patricia M.
001002-00-0407: Tauber, Nancy
001002-00-0409: Schuster, Luc
001002-00-0411: Schuster, Luc
001002-00-0412: Grassi, Joseph G.
001002-00-0415: Schuster, Luc
001002-00-0416: McGovern, Marc C.
001002-00-0417: McGovern, Marc C.
001002-00-0420: Schuster, Luc
001002-00-0422: Tauber, Nancy
001002-00-0423: Grassi, Joseph G.
001002-00-0426: EXHAUSTED PILE
001002-00-0427: Tauber, Nancy
001002-00-0429: Tauber, Nancy
001002-00-0430: Fantini, Alfred B.
001002-00-0432: EXHAUSTED PILE
001002-00-0434: Schuster, Luc
001002-00-0437: McGovern, Marc C.
001002-00-0440: Fantini, Alfred B.
001002-00-0442: McGovern, Marc C.
001002-00-0444: McGovern, Marc C.
001002-00-0445: Grassi, Joseph G.
001002-00-0448: McGovern, Marc C.
001002-00-0450: McGovern, Marc C.
001002-00-0452: Tauber, Nancy
001002-00-0454: McGovern, Marc C.
001002-00-0456: Fantini, Alfred B.
001002-00-0458: Fantini, Alfred B.
001002-00-0460: Schuster, Luc
001002-00-0461: Fantini, Alfred B.
001002-00-0462: McGovern, Marc C.
001002-00-0464: McGovern, Marc C.
001002-00-0466: McGovern, Marc C.
001002-00-0468: McGovern, Marc C.
001002-00-0471: Nolan, Patricia M.
001002-00-0474: McGovern, Marc C.
001002-00-0475: McGovern, Marc C.
001002-00-0478: Fantini, Alfred B.
001002-00-0480: Schuster, Luc
001002-00-0482: Nolan, Patricia M.
001002-00-0483: Nolan, Patricia M.
001002-00-0485: Tauber, Nancy
001002-00-0487: McGovern, Marc C.
001002-00-0489: Nolan, Patricia M.
001002-00-0491: INVALID
001002-00-0494: McGovern, Marc C.
001002-00-0496: Nolan, Patricia M.
001002-00-0498: McGovern, Marc C.
001002-00-0499: Grassi, Joseph G.
001002-00-0501: Tauber, Nancy
001002-00-0502: Schuster, Luc
001002-00-0503: EXHAUSTED PILE
001002-00-0505: Fantini, Alfred B.
001002-00-0506: Nolan, Patricia M.
001002-00-0507: Schuster, Luc
001002-00-0510: Fantini, Alfred B.
001002-00-0514: McGovern, Marc C.
001002-00-0517: Tauber, Nancy
001002-00-0519: McGovern, Marc C.
001002-00-0523: Tauber, Nancy
001002-00-0527: Nolan, Patricia M.
001002-00-0528: McGovern, Marc C.
001002-00-0529: Tauber, Nancy
001002-00-0530: EXHAUSTED PILE
001002-00-0531: Tauber, Nancy
001002-00-0532: INVALID
